state_name,district_name,food_TKcal,food_no_coconut_TKcal,total_TKcal,coconut_kcal_share,z_food,z_food_nc,z_total,tag_food,tag_food_nc,tag_total,kcal_per_hectare,food_crop_kcal_share
Andhra Pradesh,Visakhapatanam,2.235314006751036,2.1925691231022992,2.235314006751036,0.0191225409582903,0.09846585290360065,0.0873416661138395,0.09846585290360065,Medium,Medium,Medium,6816119.110952471,0.9910596873583442
Andhra Pradesh,Vizianagaram,2.656026868714946,2.637501489870051,2.656026868714946,0.0069748461746013,0.2497736339164589,0.24742401157779814,0.2497736339164589,Medium,Medium,Medium,7701811.799624201,0.8765586382993823
Andhra Pradesh,Warangal,3.420858071383755,3.420858071383755,3.420858071383755,0.0,0.5248422676278294,0.5292681035559396,0.5248422676278294,Medium,Medium,Medium,5513479.838288961,0.7090685563441979
Andhra Pradesh,West Godavari,15.85429429190248,15.685118977928585,15.85429429190248,0.0106706303578772,4.996480325256238,4.941830097110437,4.996480325256238,High,High,High,22748890.39759722,0.9547341220634918
Arunachal Pradesh,Anjaw,0.03319220594791667,0.03319220594791667,0.03319220594791667,0.0,-0.6935188790206213,-0.6895811820709606,-0.6935188790206213,Low,Low,Low,3737505.027205085,1.0
Arunachal Pradesh,Changlang,0.12434249002484472,0.12434249002484472,0.12434249002484472,0.0,-0.6607370259581998,-0.6567861948895553,-0.6607370259581998,Low,Low,Low,4933110.307358147,1.0
Arunachal Pradesh,Dibang Valley,0.04451173217259552,0.04451173217259552,0.04451173217259552,0.0,-0.6894478544572696,-0.6855085264429801,-0.6894478544572696,Low,Low,Low,4166061.909387352,1.0
Arunachal Pradesh,East Kameng,0.06217921236034255,0.06217921236034255,0.06217921236034255,0.0,-0.6830938123896754,-0.6791519386149498,-0.6830938123896754,Low,Low,Low,3999769.5031024734,1.0
Arunachal Pradesh,East Siang,0.15333566360540185,0.15333566360540185,0.15333566360540185,0.0,-0.6503097413286868,-0.6463547325463314,-0.6503097413286868,Low,Low,Low,5417753.9527286505,1.0
Arunachal Pradesh,Kamle,0.041041985,0.041041985,0.041041985,0.0,-0.6906957358339177,-0.6867569077859493,-0.6906957358339177,Low,Low,Low,7020524.290112898,1.0
Arunachal Pradesh,Kra Daadi,0.0080983158,0.0080983158,0.0080983158,0.0,-0.7025438011909051,-0.6986097200954606,-0.7025438011909051,Low,Low,Low,5073338.010963195,1.0
Arunachal Pradesh,Kurung Kumey,0.01574462945821662,0.01574462945821662,0.01574462945821662,0.0,-0.6997938335594133,-0.6958586506836024,-0.6997938335594133,Low,Low,Low,4062685.503414975,1.0
Arunachal Pradesh,Leparada,0.02789199,0.02789199,0.02789199,0.0,-0.6954250815318176,-0.6914881483062376,-0.6954250815318176,Low,Low,Low,5355604.838709678,1.0
Arunachal Pradesh,Lohit,0.1550137832793149,0.1550137832793149,0.1550137832793149,0.0,-0.6497062119691409,-0.6457509613814671,-0.6497062119691409,Low,Low,Low,4606225.458671307,1.0
Arunachal Pradesh,Longding,0.04258070266666666,0.04258070266666666,0.04258070266666666,0.0,-0.6901423418761913,-0.6862032921097596,-0.6901423418761913,Low,Low,Low,5204260.604499774,1.0
Arunachal Pradesh,Lower Dibang Valley,0.15995624494771243,0.15995624494771243,0.15995624494771243,0.0,-0.6479286744241859,-0.6439727116623232,-0.6479286744241859,Low,Low,Low,4596111.481872038,1.0
Arunachal Pradesh,Lower Siang,0.0689494625,0.0689494625,0.0689494625,0.0,-0.6806589176713356,-0.6767160683508749,-0.6806589176713356,Low,Low,Low,5587703.107905507,1.0
Arunachal Pradesh,Lower Subansiri,0.07541697579402723,0.07541697579402723,0.07541697579402723,0.0,-0.6783329011083469,-0.6743891198644151,-0.6783329011083469,Low,Low,Low,4435428.330088403,1.0
Arunachal Pradesh,Namsai,0.1425945179666667,0.1425945179666667,0.1425945179666667,0.0,-0.6541727535136396,-0.6502192924553124,-0.6541727535136396,Low,Low,Low,5477915.314422403,1.0
Arunachal Pradesh,Pakke Kessang,0.02229676,0.02229676,0.02229676,0.0,-0.6974373847250326,-0.6935012577329965,-0.6974373847250326,Low,Low,Low,4640324.661810614,1.0
Arunachal Pradesh,Papum Pare,0.09443813645849805,0.09443813645849805,0.09443813645849805,0.0,-0.6714920130047713,-0.6675454909445062,-0.6714920130047713,Low,Low,Low,5438316.640841157,1.0
Arunachal Pradesh,Shi Yomi,0.01856078,0.01856078,0.01856078,0.0,-0.6987810157256862,-0.6948454270622614,-0.6987810157256862,Low,Low,Low,5277446.687517771,1.0
Arunachal Pradesh,Siang,0.0897972454,0.0897972454,0.0897972454,0.0,-0.6731610918266211,-0.6692152384863274,-0.6731610918266211,Low,Low,Low,5471755.030909052,1.0
Arunachal Pradesh,Tawang,0.03064479486714976,0.03064479486714976,0.03064479486714976,0.0,-0.6944350457290958,-0.6904977158435709,-0.6944350457290958,Low,Low,Low,5168920.232048881,1.0
Arunachal Pradesh,Tirap,0.04224611351742581,0.04224611351742581,0.04224611351742581,0.0,-0.6902626755914152,-0.6863236740369418,-0.6902626755914152,Low,Low,Low,3240659.9772205194,1.0
Arunachal Pradesh,Upper Siang,0.05150763120657986,0.05150763120657986,0.05150763120657986,0.0,-0.6869318059721321,-0.6829914698976786,-0.6869318059721321,Low,Low,Low,4363719.201493507,1.0
Arunachal Pradesh,Upper Subansiri,0.04861868027969132,0.04861868027969132,0.04861868027969132,0.0,-0.6879708061875333,-0.6840308863907205,-0.6879708061875333,Low,Low,Low,4753859.411587555,1.0
Arunachal Pradesh,West Kameng,0.037177378802183324,0.037177378802183324,0.037177378802183324,0.0,-0.6920856267575052,-0.6881473555722845,-0.6920856267575052,Low,Low,Low,4708947.427806358,1.0
Arunachal Pradesh,West Siang,0.1185715667397892,0.1185715667397892,0.1185715667397892,0.0,-0.662812516573298,-0.658862517054372,-0.662812516573298,Low,Low,Low,3749347.6313445824,1.0
Assam,Baksa,0.7208647519358974,0.7171465002930402,0.7208647519358974,0.0051580433540018,-0.44620006278288554,-0.44350106786325283,-0.44620006278288554,Low,Low,Low,5498395.504597127,0.9929119393258312
Assam,Barpeta,1.051675426446912,1.043992652946912,1.051675426446912,0.0073052705300496,-0.32722526162759713,-0.32590499567187114,-0.32722526162759713,Low,Low,Low,4515386.747337944,0.9706128277673346
Assam,Biswanath,0.007181186,0.0042044,0.007181186,0.4145256786274579,-0.7028736434360198,-0.7000107131920777,-0.7028736434360198,Low,Low,Low,2512661.301609517,1.0
Assam,Bongaigaon,0.44797116762164724,0.4457131383943745,0.44797116762164724,0.005040568211702,-0.5443452026830216,-0.5411601559749232,-0.5443452026830216,Low,Low,Low,4070624.639571685,0.9675916174169332
Assam,Cachar,0.780232410619509,0.7786988584831454,0.780232410619509,0.0019655068355158,-0.42484871008733477,-0.4213551270329848,-0.42484871008733477,Low,Low,Low,6280376.294764008,0.9986283083743968
Assam,Charaideo,0.003311016,0.0019113,0.003311016,0.4227451634181169,-0.7042655353599057,-0.7008357483070777,-0.7042655353599057,Low,Low,Low,1913882.0809248555,1.0
Assam,Chirang,0.3262329423791209,0.3244151397362638,0.3262329423791209,0.005572100198099,-0.5881278924726917,-0.5848019981414883,-0.5881278924726917,Low,Low,Low,4291600.264078557,0.9794023976363728
Assam,Darrang,0.7788768722874897,0.7764708147420352,0.7788768722874897,0.0030891372321637,-0.42533622429390855,-0.422156755537704,-0.42533622429390855,Low,Low,Low,4768148.518570066,0.9614310775488394
Assam,Dhemaji,0.4155200924256182,0.41530959919834554,0.4155200924256182,0.0005065777350114,-0.5560161084796068,-0.5520990541725592,-0.5560161084796068,Low,Low,Low,4143631.889504047,0.998612580700752
Assam,Dhubri,0.870772542229284,0.8686609000474658,0.870772542229284,0.0024250215520256,-0.39228629603957416,-0.38898765797029955,-0.39228629603957416,Low,Low,Low,5066606.156842053,0.9144173048576916
